Date,Quantity,Item,Price ,Sales
5/24/2022,1,Justine,"9,400.00",9400
5/24/2022,1,Ayen,"9,065.00",9065
5/24/2022,1,Avor,"12,650.00",12650
5/24/2022,1,Dana,"8,530.00",8530
5/24/2022,1,Lexie,"10,250.00",10250
5/24/2022,1,Clarisse,"10,350.00",10350
5/24/2022,1,Center ,"1,012.50",1012.5
5/25/2022,1,Ayen,"9,562.50",9562.5
5/30/2022,6,DD 36x60,7030.8,42184.8
5/30/2022,2,Ayen,9971.1,19942.2
5/30/2022,2,Michelle,9971.1,19942.2
5/30/2022,2,Celine,9971.1,19942.2
5/30/2022,1,Jessa,9177.3,9177.3
5/30/2022,1,Marco,6804,6804
5/30/2022,1,Royce,6804,6804
5/30/2022,6,Francia,17937.45,107624.7
5/30/2022,2,Clarisse,11016,22032
5/30/2022,2,Avor,14685.3,29370.6
5/30/2022,1,Sydney,17062.65,17062.65
5/30/2022,1,Khim,10428.75,10428.75
5/30/2022,1,Lalie,13770,13770
5/30/2022,1,Bella,9760.5,9760.5
5/30/2022,3,Ayesha,53061.48,159184.44
06/01/2022,1,Francia,"15,450.00",15450
06/01/2022,1,Jonas ,"7,012.50",7012.5
06/02/2022,1,Francia,"17,025.00",17025
06/04/2022,1,DD 36x48,"5,585.00",5585
06/04/2022,1,Bubbles,"6,065.00",6065
06/04/2022,1,Chelsea,"6,065.00",6065
06/04/2022,1,Moana,"6,065.00",6065
06/04/2022,1,Royce,"6,065.00",6065
06/04/2022,1,Khim,"8,850.00",8850
06/04/2022,1,Le Bron,"13,450.00",13450
06/04/2022,1,Francia,"15,450.00",15450
06/04/2022,1,Francia,"15,450.00",15450
06/04/2022,1,Marco,"6,065.00",6065
06/04/2022,1,Chelsea,"6,065.00",6065
06/04/2022,1,Le Bron,"13,450.00",13450
06/04/2022,1,Jessa,"8,215.00",8215
06/04/2022,1,Imelda 4's W,"8,935.00",8935
06/06/2022,1,Francia,"17,025.00",17025
06/06/2022,1,Imelda 4's W,"10,537.50",10537.5
06/07/2022,1,Platera 48 Spcl,"7,980.00",7980
06/07/2022,1,Ruth,"7,000.00",7000
06/07/2022,1,Jonas,"7,000.00",7000
06/07/2022,1,Liera 48,"8,280.00",8280
06/07/2022,1,Paul 48,"8,280.00",8280
06/07/2022,1,Danna,"9,120.00",9120
06/07/2022,1,Red,"7,360.00",7360
06/07/2022,2,SB 48x75,"3,800.00",7600
06/07/2022,1,SB 54x75,"4,280.00",4280
06/07/2022,1,SB 60x75,"4,600.00",4600
06/07/2022,2,DD 36x36,"5,980.00",11960
06/07/2022,1,DD 36x48,"6,140.00",6140
06/07/2022,1,DD 36x54,"6,460.00",6460
06/07/2022,1,DD 36x60,"6,740.00",6740
06/07/2022,10,Side Table w/ 3/8,"1,512.00",15120
06/07/2022,1,Imelda 4's W,"10,284.00",10284
06/07/2022,2,SB 36x75,"3,487.50",6975
06/07/2022,2,SB 48x75,"3,915.00",7830
06/07/2022,3,SB 54x75,"4,365.00",13095
06/07/2022,2,SB 60x75,"4,627.50",9255
6/14/2022,1,Moana,"6,525.00",6525
6/14/2022,2,Celine,"9,562.50",19125
6/14/2022,1,Bubbles,"6,525.00",6525
6/14/2022,1,Bella,"8,962.50",8962.5
6/14/2022,1,Francia,"15,450.00",15450
6/14/2022,1,Le Bron,"13,450.00",13450
6/14/2022,1,Ayesha,"15,560.00",15560
6/14/2022,1,Mikas,"7,930.00",7930
6/15/2022,2,Shiela,"10,647.00",21294
6/15/2022,1,Justine,"10,062.00",10062
6/15/2022,2,Nicole,"10,959.00",21918
6/15/2022,2,Celine,"9,321.00",18642
6/15/2022,2,Angeline,"9,321.00",18642
6/15/2022,2,Ayesha,"9,321.00",18642
6/15/2022,1,Hazelle,"9,321.00",9321
6/15/2022,1,Chelsea,"6,357.00",6357
6/15/2022,2,Chloe,"6,357.00",12714
6/15/2022,1,Chollo,"6,357.00",6357
6/15/2022,1,Bubbles,"6,357.00",6357
6/17/2022,1,Jonas,"6,575.00",6575
6/17/2022,1,Ruth,"6,575.00",6575
6/17/2022,2,Jethro ,"7,930.00",15860
6/17/2022,1,Paul 48,"7,725.00",7725
6/17/2022,1,Liera 48,"7,725.00",7725
6/17/2022,7,Side Table w/ 3/8,"1,145.00",8015
6/17/2022,3,DD 36x60,"6,135.00",18405
6/17/2022,1,Cattleya 36x60,"6,135.00",6135
6/17/2022,1,SB 48x75,"3,385.00",3385
6/17/2022,2,Cattleya SB 48x75,"3,385.00",6770
6/17/2022,1,Cattleya SB 48x75,"3,727.50",3727.5
6/17/2022,1,SB 54x75,"4,365.00",4365
6/22/2022,1,Ayesha,"15,500.00",15500
6/22/2022,1,Avor,"12,650.00",12650
6/22/2022,2,Francia,"15,450.00",30900
6/22/2022,1,Hazelle,"9,015.00",9015
6/22/2022,1,Le Bron,"13,450.00",13450
6/22/2022,1,Wennylen,"9,115.00",9115
6/22/2022,1,Liera 48,"7,725.00",7725
6/22/2022,1,Paul 48,"7,725.00",7725
6/22/2022,3,Dining 6's,"7,510.00",22530
6/22/2022,3,Dining 8's,"9,110.00",27330
6/22/2022,1,Noah 60,"10,580.00",10580
6/22/2022,1,Madrid,"8,580.00",8580
6/22/2022,1,Red,"6,930.00",6930
6/23/2022,1,Francia,"15,450.00",15450
6/23/2022,1,Khim,"8,850.00",8850
6/23/2022,1,Le Bron,"13,450.00",13450
6/23/2022,1,Imelda 4's W,"8,935.00",8935
6/23/2022,2,Dining 6's,"7,510.00",15020
6/23/2022,1,Ayen,"9,065.00",9065
6/23/2022,1,Wennylen,"9,115.00",9115
6/23/2022,2,Celine,"9,115.00",18230
6/23/2022,1,Hazelle,"9,115.00",9115
6/23/2022,1,Sydney,"14,700.00",14700
6/24/2022,3,Dining 6's,"7,510.00",22530
6/24/2022,4,DD 36x36,"5,435.00",21740
6/24/2022,3,DD 36x48,"5,585.00",16755
6/24/2022,2,DD 36x54,"5,785.00",11570
6/24/2022,1,SB 48x75,"3,385.00",3385
6/24/2022,3,SB 54x75,"3,735.00",11205
6/24/2022,3,SB 60x75,"3,835.00",11505
6/24/2022,1,Ayesha,"15,500.00",15500
6/24/2022,2,Francia,"15,450.00",30900
6/24/2022,1,Clarisse,"10,050.00",10050
6/24/2022,1,Butler,"11,600.00",11600
6/24/2022,1,Adams,"11,000.00",11000
6/24/2022,1,Michelle,"9,115.00",9115
6/24/2022,1,Brewster,"10,550.00",10550
6/24/2022,1,Celine,"9,115.00",9115
6/24/2022,1,Ayen,"9,065.00",9065
6/24/2022,1,Paul 48,"7,725.00",7725
6/24/2022,1,Danna,"8,530.00",8530
6/24/2022,1,Jonas,"6,575.00",6575
6/24/2022,1,Jethro ,"7,930.00",7930
6/24/2022,3,Michelle,"10,200.00",30600
6/24/2022,1,Marco,"6,960.00",6960
6/24/2022,1,Chollo,"6,960.00",6960
6/24/2022,1,Chelsea,"6,960.00",6960
6/24/2022,1,Chloe,"6,960.00",6960
6/24/2022,1,Francia,"18,160.00",18160
6/24/2022,2,DD 36x48,"6,840.00",13680
6/24/2022,1,DD 36x54,"7,000.00",7000
6/24/2022,1,Foam 60x6,"3,864.00",3864
6/24/2022,2,60x4,"2,856.00",5712
6/24/2022,1,48x4,"2,396.00",2396
6/24/2022,2,54x4,"2,648.00",5296
6/24/2022,2,36x4,"2,060.00",4120
6/26/2022,1,Paul 48,"7,725.00",7725
6/26/2022,1,Liera 48,"7,725.00",7725
6/26/2022,1,Luxemburge,"8,680.00",8680
6/26/2022,1,Noah 60,"10,580.00",10580
6/26/2022,1,Lalie,"11,700.00",11700
6/26/2022,1,Clarisse,"10,050.00",10050
6/26/2022,1,Chelsea,"6,065.00",6065
07/01/2022,1,Chelsea,"6,525.00",6525
07/04/2022,7,Imelda 4's W,"10,330.00",72310
07/04/2022,4,DD 36x36,"5,665.00",22660
07/04/2022,4,Sb 36x75,"3,165.00",12660
07/04/2022,4,SB 60x75,"4,065.00",16260
07/04/2022,2,Celine,"9,305.00",18610
07/04/2022,1,Michelle,"9,305.00",9305
07/04/2022,2,Wennylen,"9,305.00",18610
07/04/2022,1,Brewster,"10,800.00",10800
07/04/2022,1,Celine,"9,562.50",9562.5
07/04/2022,1,Wennylen,"9,562.50",9562.5
07/04/2022,1,Michelle,"9,562.50",9562.5
07/04/2022,1,Jethro,"9,000.00",9000
07/04/2022,1,Liera 48,"8,257.50",8257.5
07/04/2022,1,Paul 48,"8,257.50",8257.5
07/04/2022,1,Denisse,"9,802.50",9802.5
07/05/2022,3,Francia,17937.45,53812.35
07/05/2022,2,Sydney,17062.65,34125.3
07/05/2022,3,Aleck,12846.6,38539.8
07/05/2022,1,Hazelle,9971.1,9971.1
07/05/2022,2,DD 36x36,6237,12474
07/05/2022,2,SB 60x75,4799.25,9598.5
07/05/2022,4,SB 54x75,4463.1,17852.4
07/05/2022,2,SB 48x75,3964.95,7929.9
07/05/2022,1,DD 36x48,6358.5,6358.5
07/05/2022,1,Sophia,7848.9,7848.9
07/05/2022,2,Chloe,1360.8,2721.6
07/07/2022,1,Michelle,"9,562.50",9562.5
07/12/2022,3,Dining 6's,"8,726.40",26179.2
07/12/2022,3,Dining 8's,"10,578.40",31735.2
07/12/2022,2,Paul 48,"9,800.00",19600
07/12/2022,2,Liera 48,"8,280.00",16560
07/12/2022,2,Platera 60,"9,612.00",19224
07/12/2022,2,Jonas ,"7,000.00",14000
07/12/2022,2,Eleazar,"6,080.00",12160
07/12/2022,2,DD 36x54,"6,746.40",13492.8
07/12/2022,1,SB 60x75,"4,836.00",4836
7/13/2022,1,DD 36x48,"5,765.00",5765
7/13/2022,2,DD 36x54,"6,065.00",12130
7/13/2022,1,SB 36x75,"3,165.00",3165
7/13/2022,1,SB 60x75,"4,065.00",4065
7/13/2022,3,Center w/ 3/8,"1,710.00",5130
7/13/2022,3,Dining 6's,"8,050.00",24150
7/13/2022,2,Dining 8's,"9,750.00",19500
7/13/2022,1,Celine,"5,755.00",5755
7/13/2022,1,Francia,"15,885.00",15885
7/13/2022,1,Le Bron,"13,885.00",13885
7/13/2022,1,Imelda 311,"11,175.00",11175
7/14/2022,3,Dining 6's,"8,050.00",24150
7/14/2022,1,Dining 4's,"6,050.00",6050
7/14/2022,300,Dining Chair 102,815,244500
7/14/2022,2,SB 36x75,"3,675.00",7350
7/14/2022,2,SB 54x75,"4,102.50",8205
7/14/2022,2,SB 60x75,"4,865.25",9730.5
7/14/2022,2,DD 36x60,"7,188.00",14376
7/14/2022,1,Dining 4's,"6,577.50",6577.5
7/14/2022,2,Dining 6's,"8,700.00",17400
7/14/2022,2,Dining 8's,"10,964.25",21928.5
7/14/2022,1,Sophia,"7,511.25",7511.25
7/14/2022,1,Wennylen,"9,300.00",9300
7/14/2022,1,Ayen,"10,050.00",10050
7/14/2022,1,Michelle,"10,050.00",10050
7/14/2022,1,Jonas ,"7,012.50",7012.5
7/14/2022,1,Jethro,"8,445.00",8445
7/14/2022,1,Noah 60,"11,505.00",11505
7/14/2022,2,Angeline,"10,050.00",20100
7/14/2022,1,Michelle,"10,050.00",10050
7/14/2022,1,Hazelle,"10,050.00",10050
7/14/2022,10,Center w/ 3/8,"2,175.00",21750
7/14/2022,3,Dining 4's,"6,577.50",19732.5
7/14/2022,3,Dining 6's,"8,700.00",26100
7/14/2022,2,Dining 8's,"10,964.25",21928.5
7/14/2022,4,Sb 48x75,"4,102.50",16410
7/14/2022,4,SB 54x75,"4,552.50",18210
7/14/2022,1,DD 36x48,"6,650.25",6650.25
7/14/2022,2,DD 36x60,"7,188.00",14376
7/14/2022,1,DD 36x54,"6,850.50",6850.5
7/14/2022,2,Jonas 48,"7,575.00",15150
7/16/2022,1,Marco,"5,755.00",5755
7/16/2022,1,Chelsea,"5,755.00",5755
7/16/2022,1,Francia,"15,885.00",15885
7/16/2022,2,Dining 8's,"9,750.00",19500
7/16/2022,1,Noah 60,"12,840.00",12840
7/16/2022,2,Chloe,"5,755.00",11510
7/16/2022,1,Marco,"5,755.00",5755
7/16/2022,1,Chollo,"5,755.00",5755
7/21/2022,10,Dining 8's,"10,313.94",103139.4
7/21/2022,11,Dining 6's,"8,508.24",93590.64
7/21/2022,10,Center w/ 3/8,"2,056.86",20568.6
7/21/2022,5,Side w/ 3/8,"1,655.16",8275.8
7/21/2022,1,Chollo,"5,755.00",5755
7/21/2022,1,Chloe,"5,755.00",5755
7/21/2022,2,Dining 4's,"6,050.00",12100
7/21/2022,2,Dining 6's,"8,050.00",16100
7/21/2022,1,Dining 8's,"9,750.00",9750
7/21/2022,1,Platera 48,"7,980.00",7980
7/21/2022,1,Platera 60,"9,840.00",9840
7/21/2022,1,Dining 8's,"10,964.25",10964.25
7/21/2022,1,Dining 6's,"8,700.00",8700
7/21/2022,1,Dining 4's,"6,577.50",6577.5
7/22/2022,5,Center w/ 3/8,"2,175.00",10875
7/22/2022,2,Dining 4's,"6,577.50",13155
7/22/2022,2,Dining 8's,"10,964.25",21928.5
7/22/2022,2,SB 54x75,"4,552.50",9105
7/22/2022,1,Shiela,"11,625.00",11625
7/22/2022,1,Brewster,"11,737.50",11737.5
7/22/2022,1,Marco,"6,525.00",6525
7/22/2022,1,Dining 4's,"6,577.50",6577.5
7/22/2022,1,Dining 8's,"10,964.25",10964.25
7/22/2022,2,SB 54x75,"4,552.50",9105
7/22/2022,1,DD 36x60,"7,188.00",7188
7/22/2022,5,Center w/ 3/8,"2,175.00",10875
7/22/2022,1,Jonas,"7,575.00",7575
7/22/2022,1,Platera 36,"6,600.00",6600
7/22/2022,2,Imelda 4's W,"10,875.00",21750
7/22/2022,2,Dining 8's,"9,750.00",19500
7/22/2022,2,Dining 6's,"8,050.00",16100
7/22/2022,1,Angeline,"9,255.00",9255
7/22/2022,2,Ayen,"9,255.00",18510
7/22/2022,2,Michelle,"9,305.00",18610
7/22/2022,1,Wennylen,"9,305.00",9305
7/23/2022,1,Francia,"15,885.00",15885
7/23/2022,1,Le Bron,"13,885.00",13885
7/23/2022,1,Clarisse,"10,105.00",10105
7/23/2022,1,Avor,"13,085.00",13085
7/23/2022,1,Ayesha,"15,500.00",15500
7/23/2022,1,Sydney,"15,135.00",15135
7/23/2022,1,Missy,"18,135.00",18135
7/23/2022,5,Center w/ 3/8,"1,710.00",8550
7/26/2022,1,Reuph Sofa,"4,000.00",4000
7/26/2022,4,Re Uph,250,1000
7/28/2022,2,Sb 36x75,"3,675.00",7350
7/30/2022,2,DD 36x36,"5,665.00",11330
7/30/2022,1,SB 54x75,"3,915.00",3915
7/30/2022,1,Angeline,"9,255.00",9255
7/30/2022,1,Michelle,"9,305.00",9305
7/30/2022,1,Clarisse,"10,105.00",10105
7/30/2022,1,Francia,"15,885.00",15885
7/30/2022,1,Noah 60,"12,840.00",12840
7/30/2022,1,Platera 48,"7,980.00",7980
7/30/2022,2,SB 48x75,"3,986.40",7972.8
7/30/2022,3,SB 54x75,"4,460.00",13380
7/30/2022,2,SB 60x75,"4,836.00",9672
7/30/2022,5,Side w/ 3/8,"1,697.60",8488
7/30/2022,1,Jonas,"7,560.00",7560
7/30/2022,1,Judah,"7,560.00",7560
7/30/2022,1,Noah 60,"11,600.00",11600
7/30/2022,1,Platera 48,"8,000.00",8000
7/30/2022,1,Platera 36,"6,560.00",6560
7/30/2022,1,Imelda 4's W,"10,724.00",10724
7/31/2022,2,Chloe,"6,520.00",13040
7/31/2022,2,Marco,"6,520.00",13040
7/31/2022,2,Chelsea,"6,520.00",13040
7/31/2022,1,Adams,"12,320.00",12320
7/31/2022,1,Ayen,"10,040.00",10040
7/31/2022,1,Hazelle,"10,040.00",10040
7/31/2022,1,celine,"10,040.00",10040
7/31/2022,2,Shiela,"11,360.00",22720
7/31/2022,2,Brewster,"11,680.00",23360
7/31/2022,2,Dining 8's,"10,578.40",21156.8
7/31/2022,3,Dining 6's,"8,726.40",26179.2
7/31/2022,6,Dining Chair 102,986.4,5918.4
7/31/2022,2,SB 48x75,"3,986.40",7972.8
7/31/2022,2,Sb 54x75,"4,460.00",8920
7/31/2022,2,SB 60x75,"4,836.00",9672
7/31/2022,4,Uratex Foam 36x4,"2,440.00",9760
7/31/2022,2,Uratex Foam 48x4,"3,216.00",6432
7/31/2022,2,Uratex Foam 54x4,"3,600.00",7200
7/31/2022,4,Uratex Foam 60x4,"3,944.00",15776
7/31/2022,2,Urtaex Foam 60x6,"5,676.00",11352
08/05/2022,24,Dining Chair # 102,"1,026.27",24630.48
08/05/2022,2,DD 36x36,"6,475.95",12951.9
08/05/2022,6,SB 36x75,"3,774.60",22647.6
08/05/2022,4,SB 48x75,"4,151.25",16605
08/05/2022,7,Dining set 4's,"6,961.95",48733.65
08/05/2022,5,Dining set 8's,"11,323.80",56619
08/05/2022,2,Hazelle,"10,449.00",20898
08/05/2022,4,Angeline,"10,449.00",41796
08/05/2022,1,Wennylen ,"10,449.00",10449
08/05/2022,1,Celine,"10,449.00",10449
08/05/2022,1,Michelle,"10,449.00",10449
08/05/2022,3,Ayesha,"18,225.00",54675
08/05/2022,2,lalie,"13,770.00",27540
08/05/2022,3,Francia,"18,144.00",54432
08/05/2022,2,Marco,"6,804.00",13608
08/05/2022,2,Sydney,"17,415.00",34830
08/05/2022,1,Sophia,"7,848.90",7848.9
08/05/2022,1,Imelda 4's A,"11,457.45",11457.45
08/05/2022,2,"Esmeralda 6,s","16,143.30",32286.6
08/06/2022,3,Imelda 4's A,"9,730.00",29190
08/06/2022,2,Imelda 4's A,"11,175.00",22350
08/06/2022,1,Imelda 4's W,"10,875.00",10875
08/06/2022,3,Esmeralda 4's A,"12,450.00",37350
08/06/2022,2,la Elegancia,"12,475.50",24951
08/06/2022,9,Sb 48x75,"3,565.00",32085
08/06/2022,9,Sb 60x75,"4,065.00",36585
08/06/2022,2,Michelle,"9,305.00",18610
08/10/2022,3,SB 48x75,"3,897.38",11692.13
08/11/2022,2,Francia,"18,400.00",36800
08/11/2022,4,California,"16,880.00",67520
08/11/2022,2,Chloe,"6,960.00",13920
08/11/2022,1,Avor,"15,160.00",15160
08/11/2022,1,Justine,"11,200.00",11200
08/11/2022,1,Jessa,"9,868.00",9868
08/11/2022,1,Butler,"13,760.00",13760
08/11/2022,1,Cassandra,"18,600.00",18600
08/11/2022,1,Brewster,"12,520.00",12520
08/11/2022,1,Clarisse,"11,720.00",11720
08/11/2022,3,Dining 8's,"11,695.20",35085.6
08/11/2022,2,Dining 6's,"9,280.00",18560
08/11/2022,3,SB 36x75,"3,920.00",11760
08/11/2022,5,Center w/ 3/8,"2,320.00",11600
08/11/2022,5,Side w/ 3/8,"1,960.00",9800
08/11/2022,3,Foam 36x4,"2,060.00",6180
08/11/2022,2,Foam 36x6,"2,648.00",5296
08/11/2022,1,Sophia,"8,012.00",8012
08/11/2022,1,Madrid,"11,040.00",11040
08/11/2022,1,Garnet,"8,528.00",8528
08/11/2022,2,Michelle,"10,449.00",20898
08/11/2022,1,Ayen,"10,449.00",10449
08/11/2022,1,Francia,"18,144.00",18144
08/11/2022,1,Wennylen ,"10,449.00",10449
08/11/2022,2,Royce,"6,804.00",13608
08/12/2022,1,Shiela,"11,625.00",11625
08/12/2022,1,Center w/ 3/8,"2,175.00",2175
8/13/2022,2,SB 48x75,"4,102.50",8205
8/13/2022,1,Marco,"6,525.00",6525
8/13/2022,1,Chloe,"6,525.00",6525
8/13/2022,1,Chelsea,"6,525.00",6525
8/13/2022,1,Paul 48,"8,670.00",8670
8/13/2022,2,Dining 4's,"6,050.00",12100
8/13/2022,5,Dining 6's,"8,050.00",40250
8/13/2022,3,Dining 8's,"9,750.00",29250
8/13/2022,1,Marco,"5,755.00",5755
8/13/2022,1,Chollo,"5,755.00",5755
8/13/2022,1,Chelsea,"5,755.00",5755
8/13/2022,1,Wennylen ,"9,305.00",9305
8/13/2022,1,Celine,"9,305.00",9305
8/13/2022,1,Chloe,"5,755.00",5755
8/13/2022,1,Lalie,"12,135.00",12135
8/13/2022,1,Michelle,"9,305.00",9305
8/13/2022,1,Shila,"10,685.00",10685
8/13/2022,1,Platera 60,"8,760.00",8760
8/13/2022,1,Platera 48,"7,120.00",7120
8/13/2022,1,Paul 48,"7,870.00",7870
8/13/2022,1,Jessa,"8,405.00",8405
8/13/2022,1,Shiela,"10,685.00",10685
8/15/2022,2,Dining 6's,"8,364.50",16729
8/15/2022,2,Dining 6's,"8,526.40",17052.8
8/15/2022,2,SB 36x75,"3,426.40",6852.8
8/18/2022,1,Hazelle,"10,050.00",10050
8/18/2022,5,Center w/ 3/8,"2,175.00",10875
8/24/2022,6,Dining 6's,"9,280.00",55680
8/24/2022,4,Dining 4's,"7,016.00",28064
8/24/2022,3,SB 36x75,"3,920.00",11760
8/24/2022,3,SB 48x75,"4,376.00",13128
8/24/2022,3,SB 54x75,"4,856.00",14568
8/24/2022,3,SB 60x75,"5,189.60",15568.8
8/24/2022,1,DD 36x48,"7,093.60",7093.6
8/25/2022,5,Side w/ 3/8,"1,697.60",8488
8/25/2022,1,Francia,"17,250.00",17250
8/27/2022,4,SB 48x75,"3,981.90",15927.6
8/27/2022,2,DD 36x48,"6,329.70",12659.4
8/27/2022,1,Chelsea,"6,513.00",6513
8/27/2022,1,Chollo,"6,513.00",6513
8/27/2022,1,Marco,"6,513.00",6513
8/27/2022,1,Chloe,"6,513.00",6513
8/27/2022,1,Michelle,"10,030.80",10030.8
8/27/2022,1,Wennylen ,"10,030.80",10030.8
8/27/2022,1,Jessa,"9,192.30",9192.3
8/27/2022,1,Hazelle,"10,030.80",10030.8
8/27/2022,1,Aleck,"12,312.30",12312.3
8/30/2022,2,Dining 6's,"8,700.00",17400
8/30/2022,1,Dining 4's,"6,577.50",6577.5
8/30/2022,1,DD 36x36,"6,237.75",6237.75
09/01/2022,1,Gideon,"9,000.00",9000
09/01/2022,2,DD 36x48,"6,650.25",13300.5
09/01/2022,2,Dining 6's,"8,745.00",17490
09/01/2022,2,Dining 4's,"6,577.50",13155
09/01/2022,1,Jonas,"8,025.00",8025
09/01/2022,2,DD 36x48,"6,650.25",13300.5
09/01/2022,1,DD 36x54,"6,850.50",6850.5
09/01/2022,2,SB 60x75,"4,865.25",9730.5
09/01/2022,2,Dining 6's,"8,700.00",17400
09/01/2022,4,Dining Chair  ,978.75,3915
09/01/2022,6,SB 36x75,"3,165.00",18990
09/02/2022,6,Imelda 4's W,"10,000.00",60000
09/03/2022,2,Jacob,"6,375.00",12750
09/03/2022,1,Paul 60,"10,072.50",10072.5
09/03/2022,4,SB 60x75,"4,865.25",19461
09/03/2022,1,DD 36x48,"6,650.25",6650.25
09/03/2022,2,Jacob,"6,375.00",12750
09/03/2022,1,Madrid,"10,350.00",10350
09/03/2022,1,Platera 48,"8,025.00",8025
09/03/2022,1,Garnet,"7,950.00",7950
09/03/2022,1,Paul 48,"8,670.00",8670
09/03/2022,1,SB 48x75,"4,102.50",4102.5
09/03/2022,1,SB 54x75,"4,552.50",4552.5
09/03/2022,1,DD 36x36,"6,237.75",6237.75
09/03/2022,2,Dining 6's,"8,700.00",17400
09/03/2022,6,Center w/ 3/8,"2,175.00",13050
09/03/2022,3,Sb 60x75,"4,865.25",14595.75
09/03/2022,3,Sb 48x75,"4,102.50",12307.5
09/03/2022,2,Sb 54x75,"4,552.50",9105
09/12/2022,6,Dining 4's,"6,050.00",36300
09/12/2022,5,Dining 6's,"8,050.00",40250
09/12/2022,6,Dining 8's,"9,750.00",58500
09/12/2022,4,DD 36x36,"5,665.00",22660
09/12/2022,4,SB 36x75,"3,165.00",12660
09/12/2022,5,SB 48x75,"3,565.00",17825
09/12/2022,6,SB 60x75,"4,065.00",24390
09/12/2022,2,Sb 54x75,"3,915.00",7830
09/12/2022,3,DD 36x48,"5,765.00",17295
09/12/2022,10,Center w/ 3/8,"1,710.00",17100
09/12/2022,1,Francia,"15,885.00",15885
09/12/2022,1,Hazelle,"9,205.00",9205
09/12/2022,1,Butler,"11,885.00",11885
09/12/2022,1,Adams,"11,250.00",11250
09/12/2022,1,Shiela,"10,685.00",10685
09/12/2022,1,Sheena,"10,835.00",10835
09/12/2022,2,Ruth,"6,720.00",13440
09/12/2022,2,Gideon,"8,110.00",16220
09/12/2022,2,Jonas,"6,720.00",13440
09/12/2022,1,Platera 36,"5,655.00",5655
09/12/2022,1,Platera 48,"7,120.00",7120
09/12/2022,1,Liera 48,"7,870.00",7870
09/12/2022,2,Imelda 4's A,"9,730.00",19460
09/12/2022,1,Esmeralda 4's,"10,730.00",10730
9/14/2022,3,DD 36x48,"5,765.00",17295
9/14/2022,2,Dining 6's,"8,700.00",17400
9/14/2022,1,Dining 4's,"6,577.50",6577.5
9/14/2022,1,Cushion ,"1,500.00",1500
9/14/2022,3,Dining 6's,"8,700.00",26100
9/14/2022,3,Dining 4's,"6,577.50",19732.5
9/14/2022,2,OT 20x40,"2,650.00",5300
9/16/2022,,,0,0
9/16/2022,2,Avor,"14,976.90",29953.8
9/16/2022,2,Sydney,"17,415.00",34830
9/16/2022,1,Jessa,"36,312.30",36312.3
9/16/2022,8,Side w/ 3/8,"1,767.42",14139.36
9/16/2022,4,Sb 48x75,"4,151.25",16605
9/16/2022,4,SB 54x75,"4,649.40",18597.6
9/16/2022,4,SB 36x75,"3,774.60",15098.4
9/16/2022,8,Dining 6's,"9,088.20",72705.6
9/16/2022,2,Dining 8's,"11,323.80",22647.6
9/16/2022,1,Copenhagen,"8,326.80",8326.8
9/16/2022,1,Francia,"18,400.00",18400
9/16/2022,1,Clarisse,"11,720.00",11720
9/16/2022,2,Michelle,"10,449.00",20898
9/16/2022,2,Aleck,"12,846.60",25693.2
9/16/2022,2,Celine,"10,449.00",20898
9/16/2022,2,Hazelle,"10,449.00",20898
9/16/2022,4,Francia,"18,144.00",72576
9/16/2022,2,Clarisse,"11,566.80",23133.6
9/16/2022,1,Chelsea,"6,804.00",6804
9/16/2022,2,Chloe,"6,804.00",13608
9/16/2022,1,Marco,"6,804.00",6804
9/16/2022,1,Chollo,"6,804.00",6804
9/17/2022,1,DD 36x48,"5,765.00",5765
9/17/2022,4,Sb 36x75,"3,165.00",12660
9/17/2022,2,Sb 48x75,"3,565.00",7130
9/17/2022,2,Sb 54x75,"3,915.00",7830
9/17/2022,2,Sb 60x75,"4,065.00",8130
9/17/2022,2,SB 36x75,"3,165.00",6330
9/17/2022,1,SB 48x75,"3,565.00",3565
9/17/2022,1,Sb 54x75,"3,915.00",3915
9/17/2022,1,Lalie,"13,200.00",13200
9/17/2022,1,Gideon,"9,000.00",9000
9/28/2022,2,Dining 8's,"10,261.05",20522.1
9/28/2022,1,Dining 6's,"8,464.61",8464.61
9/28/2022,5,Center w/ 3/8,"2,109.60",10548
9/28/2022,1,FRancia,"17,250.00",17250
10/10/2022,1,Francia,"15,885.00",15885
10/12/2022,1,Francia,"15,885.00",15885
10/12/2022,1,Ayesha,"15,845.00",15845
10/12/2022,1,Le Bron,"13,885.00",13885
10/12/2022,1,Steffany,"12,750.00",12750
10/12/2022,1,Jethro,"8,110.00",8110
10/17/2022,1,Francia,"15,885.00",15885
10/25/2022,1,Bella,"8,205.00",8205
10/25/2022,1,Khim,"8,905.00",8905
10/25/2022,2,Imelda 4's A,"9,730.00",19460
10/09/2022,6,Dining 6's,"8,050.00",48300
10/09/2022,4,Dining 8's,"9,750.00",39000
10/09/2022,6,SB 36x75,"3,165.00",18990
10/09/2022,2,Francia,"15,885.00",31770
10/09/2022,1,Celine,"9,305.00",9305
10/09/2022,2,Hazelle,"9,205.00",18410
10/09/2022,2,Michelle,"9,305.00",18610
10/09/2022,1,Wennylen,"9,305.00",9305
10/27/2022,2,Esmeralda 4's,"10,730.00",21460
10/22/2022,2,Sydney,"14,000.00",28000
10/05/2022,1,Sheena,"11,737.50",11737.5
10/08/2022,1,Francia,"17,250.00",17250
